,Rank,School,Type,Grades,Address,City,Zip,Latitude,Longitude,Is Charter,Is Magnet,Is Virtual,Is Title I,Phone,Full_Address
135,136,Monroe Township High School,Public,12-Sep,200 Schoolhouse Road,Monroe Township,8831,40.3279448,-74.43589209999999,No,(n/a),No,Yes,(732) 521-2882,"200 Schoolhouse Road, Monroe Township, NJ 08831"
136,137,Vernon Township High School,Public,12-Sep,1832 Route 565,Vernon,7462,41.1946438,-74.6252779,No,(n/a),No,No,(973) 764-2960,"1832 Route 565, Vernon, NJ 07462"
137,138,Clearview Regional High School,Public,12-Sep,625 Breakneck Rd,Mullica Hill,8062,39.75084469999999,-75.2064892,No,(n/a),No,Yes,(856) 223-2790,"625 Breakneck Rd, Mullica Hill, NJ 08062"
138,139,Lakeland Regional High School,Public,12-Sep,205 Conklintown Road,Wanaque,7465,41.059251,-74.282753,No,(n/a),No,Yes,(973) 835-1900,"205 Conklintown Road, Wanaque, NJ 07465"
139,140,Delaware Valley Regional High School,Public,12-Sep,19 Senator Stout Rd,Frenchtown,8825,40.5626984,-75.0057424,No,(n/a),No,Yes,(908) 996-2131,"19 Senator Stout Rd, Frenchtown, NJ 08825"
140,141,Rutherford High School,Public,12-Sep,56 Elliott Pl,Rutherford,7070,40.8288417,-74.1083965,No,(n/a),No,No,(201) 438-7675,"56 Elliott Pl, Rutherford, NJ 07070"
141,142,Fort Lee High School,Public,12-Sep,3000 Lemoine Ave,Fort Lee,7024,40.858348,-73.964789,No,(n/a),No,Yes,(201) 585-4675,"3000 Lemoine Ave, Fort Lee, NJ 07024"
142,143,Wood-Ridge Junior/Senior High School,Public,12-Jul,258 Hackensack St,Wood Ridge,7075,40.8481199,-74.08023279999999,No,(n/a),No,Yes,(201) 933-6777,"258 Hackensack St, Wood Ridge, NJ 07075"
143,144,New Milford High School,Public,12-Sep,330 River Road,New Milford,7646,40.941883,-74.02169599999999,No,(n/a),No,No,(201) 262-0172,"330 River Road, New Milford, NJ 07646"
144,145,Morris Knolls High School,Public,12-Sep,50 Knoll Drive,Denville,7834,40.8856444,-74.50858219999999,No,(n/a),No,No,(973) 664-2201,"50 Knoll Drive, Denville, NJ 07834"
145,146,Edison High School,Public,12-Sep,50 Boulevard Of The Eagles,Edison,8817,40.5143871,-74.3863107,No,(n/a),No,Yes,(732) 650-5200,"50 Boulevard Of The Eagles, Edison, NJ 08817"
146,147,Triton Regional High School,Public,12-Sep,250 Schubert Ave,Runnemede,8078,39.8493802,-75.0622801,No,(n/a),No,Yes,(856) 939-4500,"250 Schubert Ave, Runnemede, NJ 08078"
147,148,Wallington Junior Senior High School,Public,12-Jul,234 Main Ave,Wallington,7057,40.8549136,-74.10683639999999,No,(n/a),No,No,(973) 777-0808,"234 Main Ave, Wallington, NJ 07057"
148,149,Emerson Junior Senior High,Public,12-Jul,131 Main Street,Emerson,7630,40.9726428,-74.0175265,No,(n/a),No,Yes,(201) 262-4447,"131 Main Street, Emerson, NJ 07630"
149,150,Raritan High School,Public,12-Sep,419 Middle Road,Hazlet,7730,40.4275234,-74.15131459999999,No,(n/a),No,No,(732) 264-8411,"419 Middle Road, Hazlet, NJ 07730"
150,151,Delsea Regional High School,Public,12-Sep,242 Fries Mill Rd,Franklinville,8322,39.6083488,-75.0653126,No,(n/a),No,Yes,(856) 694-0100,"242 Fries Mill Rd, Franklinville, NJ 08322"
151,152,Haddon Township High School,Public,12-Sep,406 Memorial Avenue,Westmont,8108,39.9042379,-75.05655159999999,No,(n/a),No,No,(856) 869-7750,"406 Memorial Avenue, Westmont, NJ 08108"
152,153,Ocean City High School,Public,12-Sep,501 Atlantic Avenue,Ocean City,8226,39.2798001,-74.5673819,No,(n/a),No,No,(609) 399-1290,"501 Atlantic Avenue, Ocean City, NJ 08226"
153,154,Wallkill Valley Regional High School,Public,12-Sep,10 Grumm Road,Hamburg,7419,41.154101,-74.590924,No,(n/a),No,Yes,(973) 827-4100,"10 Grumm Road, Hamburg, NJ 07419"
154,155,Southern Regional High School,Public,12-Sep,90 Cedar Bridge Road,Manahawkin,8050,39.7118241,-74.25388,No,(n/a),No,Yes,(609) 597-9481,"90 Cedar Bridge Road, Manahawkin, NJ 08050"
155,156,Collingswood High School,Public,12-Sep,424 Collings Ave,Collingswood,8108,39.91276,-75.07731299999999,No,(n/a),No,Yes,(856) 962-5701,"424 Collings Ave, Collingswood, NJ 08108"
156,157,Piscataway Township High School,Public,12-Sep,100 Behmer Road,Piscataway,8854,40.5457326,-74.47106339999999,No,(n/a),No,Yes,(732) 981-0700,"100 Behmer Road, Piscataway, NJ 08854"
157,158,Lacey Township High School,Public,12-Sep,73 Haines Street,Lanoka Harbor,8734,39.8606743,-74.19486409999999,No,(n/a),No,No,(609) 971-2020,"73 Haines Street, Lanoka Harbor, NJ 08734"
158,159,Brick Township Memorial High School,Public,12-Sep,2001 Lanes Mill Rd,Brick,8724,40.104411,-74.1291093,No,(n/a),No,No,(732) 785-3000,"2001 Lanes Mill Rd, Brick, NJ 08724"
159,160,Warren Hills Regional High School,Public,12-Sep,41 Jackson Valley Road,Washington,7882,40.77439409999999,-74.98388779999999,No,(n/a),No,No,(908) 689-3050,"41 Jackson Valley Road, Washington, NJ 07882"
160,161,West Deptford High School,Public,12-Sep,1600 Old Crown Point Rd,West Deptford,8093,39.8548757,-75.16195119999999,No,(n/a),No,No,(856) 848-6110,"1600 Old Crown Point Rd, West Deptford, NJ 08093"
161,162,Delran High School,Public,12-Sep,50 Hartford Road,Delran,8075,40.0132905,-74.9440595,No,(n/a),No,No,(856) 461-6100,"50 Hartford Road, Delran, NJ 08075"
162,163,Jackson Memorial High School,Public,12-Sep,101 Don Connor Boulevard,Jackson,8527,40.1071828,-74.3457318,No,(n/a),No,No,(732) 833-4670,"101 Don Connor Boulevard, Jackson, NJ 08527"
163,164,Midland Park Junior/Senior High School,Public,12-Jul,250 Prospect St,Midland Park,7432,41.0001462,-74.13656639999999,No,(n/a),No,Yes,(201) 444-7400,"250 Prospect St, Midland Park, NJ 07432"
164,165,Florence Township Memorial High School,Public,12-Sep,1050 Cedar Lane,Burlington,8016,40.093616,-74.79347190000001,No,(n/a),No,Yes,(609) 499-4620,"1050 Cedar Lane, Burlington, NJ 08016"
165,166,West Milford High School,Public,12-Sep,67 Highlander Drive,West Milford,7480,41.0791232,-74.38128950000001,No,(n/a),No,No,(973) 838-6515,"67 Highlander Drive, West Milford, NJ 07480"
166,167,Weehawken High School,Public,12-Jul,53 Liberty Place,Weehawken,7086,40.7738908,-74.0179416,No,(n/a),No,Yes,(201) 422-6130,"53 Liberty Place, Weehawken, NJ 07086"
167,168,Saddle Brook Middle/High School,Public,12-Jul,355 Mayhill Street,Saddle Brook,7663,40.9049018,-74.0908684,No,(n/a),No,Yes,(201) 843-2880,"355 Mayhill Street, Saddle Brook, NJ 07663"
168,169,Burlington Township High School,Public,12-Sep,610 Fountain Avenue,Burlington,8016,40.0641382,-74.83535959999999,No,(n/a),No,Yes,(609) 387-1713,"610 Fountain Avenue, Burlington, NJ 08016"
169,170,Lenape Valley Regional High School,Public,12-Sep,28 Sparta Road,Stanhope,7874,40.91974,-74.700322,No,(n/a),No,Yes,(973) 347-7600,"28 Sparta Road, Stanhope, NJ 07874"
170,171,Secaucus High School,Public,12-Sep,11 Mill Ridge Road,Secaucus,7094,40.8033613,-74.05088549999999,No,(n/a),No,Yes,(201) 974-2033,"11 Mill Ridge Road, Secaucus, NJ 07094"
171,172,Hackettstown High School,Public,12-Sep,599 Warren Street,Hackettstown,7840,40.843186,-74.830174,No,(n/a),No,No,(908) 852-8150,"599 Warren Street, Hackettstown, NJ 07840"
172,173,Toms River High School North,Public,12-Sep,1245 Old Freehold Road,Toms River,8753,39.9823146,-74.1918678,No,(n/a),No,No,(732) 505-5702,"1245 Old Freehold Road, Toms River, NJ 08753"
173,174,South Hunterdon Regional High School,Public,12-Jul,301 Mt Airy Harbourton Road,Lambertville,8530,40.386799,-74.89294799999999,No,(n/a),No,(n/a),(609) 397-2060,"301 Mt Airy Harbourton Road, Lambertville, NJ 08530"
174,175,Matawan Regional High School,Public,12-Sep,450 Atlantic Avenue,Aberdeen,7747,40.4112981,-74.2224919,No,(n/a),No,No,(732) 705-5200,"450 Atlantic Avenue, Aberdeen, NJ 07747"
175,176,Monmouth Regional High School,Public,12-Sep,One Norman J Field Way,Tinton Falls,7724,40.303775,-74.091048,No,(n/a),No,Yes,(732) 542-1170,"One Norman J Field Way, Tinton Falls, NJ 07724"
176,177,Bordentown Regional High School,Public,12-Sep,318 Ward Ave,Bordentown,8505,40.1543033,-74.68402669999999,No,(n/a),No,No,(609) 298-0025,"318 Ward Ave, Bordentown, NJ 08505"
177,178,Willliamstown High School,Public,12-Sep,700 N Tuckahoe Rd,Williamstown,8094,39.6822522,-75.0105483,No,(n/a),No,No,(856) 262-8200,"700 N Tuckahoe Rd, Williamstown, NJ 08094"
178,179,Lawrence High School,Public,12-Sep,2525 Princeton Pike,Lawrenceville,8648,40.2648678,-74.7297736,No,(n/a),No,No,(609) 671-5510,"2525 Princeton Pike, Lawrenceville, NJ 08648"
179,180,Pennsville Memorial High School,Public,12-Sep,110 S Broadway,Pennsville,8070,39.6510907,-75.5178918,No,(n/a),No,No,(856) 540-6200,"110 S Broadway, Pennsville, NJ 08070"
180,181,Middletown High School North,Public,12-Sep,63 Tindall Road,Middletown,7748,40.4023311,-74.0975797,No,(n/a),No,No,(732) 706-6061,"63 Tindall Road, Middletown, NJ 07748"
181,182,Allentown High School,Public,12-Sep,27 High Street,Allentown,8501,40.1732018,-74.5868772,No,(n/a),No,Yes,(609) 259-7292,"27 High Street, Allentown, NJ 08501"
182,183,Dr. Charles E. Brimm Medical Arts High School,Public,12-Sep,1626 Copewood Street,Camden,8103,39.9236995,-75.0953337,No,(n/a),No,Yes,(856) 966-2500,"1626 Copewood Street, Camden, NJ 08103"
183,184,Sayreville War Memorial High School,Public,12-Sep,820 Washington Road,Parlin,8859,40.4630356,-74.3172733,No,(n/a),No,No,(732) 525-5252,"820 Washington Road, Parlin, NJ 08859"
184,185,Manville High School,Public,12-Sep,1100 Brooks Boulevard,Manville,8835,40.5445655,-74.5982255,No,(n/a),No,No,(908) 231-6806,"1100 Brooks Boulevard, Manville, NJ 08835"
185,186,Morris Hills High School,Public,12-Sep,520 West Main Street,Rockaway,7866,40.890836,-74.52918,No,(n/a),No,Yes,(973) 664-2301,"520 West Main Street, Rockaway, NJ 07866"
186,187,Montclair High School,Public,12-Sep,100 Chestnut St,Montclair,7042,40.8232208,-74.2128884,No,(n/a),No,No,(973) 509-4100,"100 Chestnut St, Montclair, NJ 07042"
187,188,Toms River High School East,Public,12-Sep,1225 Raider Way,Toms River,8753,39.9649789,-74.141908,No,(n/a),No,No,(732) 505-5665,"1225 Raider Way, Toms River, NJ 08753"
188,189,Audubon Junior/Senior High School,Public,12-Jul,350 Edgewood Avenue,Audubon,8106,39.8844852,-75.0757598,No,(n/a),No,Yes,(856) 547-7695,"350 Edgewood Avenue, Audubon, NJ 08106"
189,190,Columbia High School,Public,12-Sep,17 Parker Ave,Maplewood,7040,40.7354856,-74.2663475,No,(n/a),No,No,(973) 762-5600,"17 Parker Ave, Maplewood, NJ 07040"
190,191,North Warren Regional School,Public,12-Jul,10 Noe Rd,Blairstown,7825,40.981884,-74.9907997,No,(n/a),No,Yes,(908) 362-8211,"10 Noe Rd, Blairstown, NJ 07825"
191,192,Sterling High School,Public,12-Sep,501 South Warwick Road,Somerdale,8083,39.8360706,-75.0258842,No,(n/a),No,Yes,(856) 784-1333,"501 South Warwick Road, Somerdale, NJ 08083"
192,193,Passaic Valley Regional High School,Public,12-Sep,170 East Main Street,Little Falls,7424,40.879005,-74.21701,No,(n/a),No,Yes,(973) 890-2500,"170 East Main Street, Little Falls, NJ 07424"
193,194,Middlesex High School,Public,12-Sep,300 John F. Kennedy Drive,Middlesex,8846,40.58246889999999,-74.4946344,No,(n/a),No,No,(732) 317-6000,"300 John F. Kennedy Drive, Middlesex, NJ 08846"
194,195,Rosa L. Parks School of Fine and Performing Arts,Public,12-Sep,413 12th Avenue,Paterson,7514,40.9207407,-74.1464754,No,(n/a),No,Yes,(973) 321-0520,"413 12th Avenue, Paterson, NJ 07514"
195,196,Henry P. Becton Regional High School,Public,12-Sep,120 Paterson Avenue,East Rutherford,7073,40.8322214,-74.0929792,No,(n/a),No,Yes,(201) 935-3007,"120 Paterson Avenue, East Rutherford, NJ 07073"
196,197,Hammonton High School,Public,12-Sep,566 Old Forks Road,Hammonton,8037,39.6565046,-74.8073024,No,(n/a),No,Yes,(609) 567-7000,"566 Old Forks Road, Hammonton, NJ 08037"
197,198,Arts High School,Public,12-Jul,550 M L King Blvd,Newark,7102,40.7340495,-74.1800976,No,(n/a),No,Yes,(973) 733-7391,"550 M L King Blvd, Newark, NJ 07102"
198,199,Morristown High School,Public,12-Sep,50 Early Street,Morristown,7960,40.8011472,-74.4864486,No,(n/a),No,No,(973) 292-2000,"50 Early Street, Morristown, NJ 07960"
199,200,Boonton High School,Public,12-Sep,306 Lathrop Avenue,Boonton,7005,40.90322099999999,-74.403031,No,(n/a),No,Yes,(973) 335-9700,"306 Lathrop Avenue, Boonton, NJ 07005"
200,201,North Bergen High School,Public,12-Sep,7417 Kennedy Blvd,North Bergen,7047,40.8015384,-74.0139459,No,(n/a),No,No,(201) 295-2800,"7417 Kennedy Blvd, North Bergen, NJ 07047"
201,202,Palisades Park Junior-Senior High School,Public,12-Jul,Veterans Plaza,Palisades Park,7650,40.8387582,-73.9938533,No,(n/a),No,Yes,(201) 941-1100,"Veterans Plaza, Palisades Park, NJ 07650"
202,203,Leonia High School,Public,12-Sep,100 Christie Heights Street,Leonia,7605,40.870303,-73.9889034,No,(n/a),No,Yes,(201) 302-5200,"100 Christie Heights Street, Leonia, NJ 07605"
203,204,Timber Creek Regional High School,Public,12-Sep,501 Jarvis Road,Erial,8081,39.7616794,-75.01785129999999,No,(n/a),No,No,(856) 232-9703,"501 Jarvis Road, Erial, NJ 08081"
204,205,Old Bridge High School,Public,12-Sep,4209 Route 516,Matawan,7747,40.4069153,-74.2720614,No,(n/a),No,No,(732) 290-3900,"4209 Route 516, Matawan, NJ 07747"
205,206,Woodstown High School,Public,12-Sep,140 East Avenue,Woodstown,8098,39.65064580000001,-75.321535,No,(n/a),No,Yes,(856) 769-0144,"140 East Avenue, Woodstown, NJ 08098"
206,207,David Brearley Middle/High School,Public,12-Jul,401 Monroe Avenue,Kenilworth,7033,40.6797075,-74.29550150000001,No,(n/a),No,No,(908) 931-9696,"401 Monroe Avenue, Kenilworth, NJ 07033"
207,208,Red Bank Regional High School,Public,12-Sep,101 Ridge Road,Little Silver,7739,40.3496858,-74.0388763,No,(n/a),No,Yes,(732) 842-8000,"101 Ridge Road, Little Silver, NJ 07739"
208,209,North Brunswick Township High School,Public,12-Sep,98 Raider Road,North Brunswick,8902,40.45292999999999,-74.4692317,No,(n/a),No,No,(732) 289-3702,"98 Raider Road, North Brunswick, NJ 08902"
209,210,Hawthorne High School,Public,12-Sep,160 Parmelee Avenue,Hawthorne,7506,40.9533911,-74.1596865,No,(n/a),No,No,(973) 423-6415,"160 Parmelee Avenue, Hawthorne, NJ 07506"
210,211,Ridgefield Park Junior Senior High School,Public,12-Jul,1 Ozzie Nelson Drive,Ridgefield Park,7660,40.85879509999999,-74.01390409999999,No,(n/a),No,Yes,(201) 440-1440,"1 Ozzie Nelson Drive, Ridgefield Park, NJ 07660"
211,212,Roselle Park High School,Public,12-Sep,185 W Webster Ave,Roselle Park,7204,40.6660149,-74.2713821,No,(n/a),No,Yes,(908) 241-4550,"185 W Webster Ave, Roselle Park, NJ 07204"
212,213,South River High School,Public,12-Sep,11 Montgomery Street,South River,8882,40.4395491,-74.38046489999999,No,(n/a),No,Yes,(732) 613-4014,"11 Montgomery Street, South River, NJ 08882"
213,214,Haddon Heights Junior/Senior High School,Public,12-Jul,301 Second Avenue,Haddon Heights,8035,39.88413,-75.0502024,No,(n/a),No,Yes,(856) 547-1920,"301 Second Avenue, Haddon Heights, NJ 08035"
214,215,Highland Regional High School,Public,12-Sep,450 Erial Road,Blackwood,8012,39.801545,-75.04910199999999,No,(n/a),No,Yes,(609) 227-4100,"450 Erial Road, Blackwood, NJ 08012"
215,216,Phillipsburg High School,Public,12-Sep,1 Stateliner Blvd.,Phillipsburg,8865,40.7145973,-75.18320949999999,No,(n/a),No,No,(908) 454-3400,"1 Stateliner Blvd., Phillipsburg, NJ 08865"
216,217,Clayton High School,Public,12-Sep,55 Pop Kramer Blvd,Clayton,8312,39.6603501,-75.0838539,No,(n/a),No,Yes,(856) 881-8701,"55 Pop Kramer Blvd, Clayton, NJ 08312"
217,218,Pompton Lakes High School,Public,12-Sep,44 Lakeside Avenue,Pompton Lakes,7442,41.0045131,-74.2886286,No,(n/a),No,No,(973) 835-7100,"44 Lakeside Avenue, Pompton Lakes, NJ 07442"
218,219,Woodbridge High School,Public,12-Sep,25 Samuel Lupo Place,Woodbridge,7095,40.5660641,-74.2870106,No,(n/a),No,No,(732) 602-8600,"25 Samuel Lupo Place, Woodbridge, NJ 07095"
219,220,Arthur P. Schalick High School,Public,12-Sep,718 Centerton Road,Pittsgrove,8318,39.5288419,-75.1631113,No,(n/a),No,Yes,(856) 358-2054,"718 Centerton Road, Pittsgrove, NJ 08318"
220,221,Hamilton East - Steinert,Public,12-Sep,2900 Klockner Road,Hamilton,8690,40.2162325,-74.6618173,No,(n/a),No,No,(609) 631-4150,"2900 Klockner Road, Hamilton, NJ 08690"
221,222,Teaneck High School,Public,12-Sep,100 Elizabeth Ave,Teaneck,7666,40.89115779999999,-74.00837680000001,No,(n/a),No,No,(201) 833-5400,"100 Elizabeth Ave, Teaneck, NJ 07666"
222,223,Bergenfield High School,Public,12-Sep,80 S Prospect Ave,Bergenfield,7621,40.9252031,-74.0074272,No,(n/a),No,Yes,(201) 385-8600,"80 S Prospect Ave, Bergenfield, NJ 07621"
223,224,Bogota Junior/Senior High School,Public,12-Jul,2 Henry C Luthin Place,Bogota,7603,40.8776442,-74.0233171,No,(n/a),No,No,(201) 441-4808,"2 Henry C Luthin Place, Bogota, NJ 07603"
224,225,Cliffside Park High School,Public,12-Sep,64 Riverview Avenue,Cliffside Park,7010,40.82152749999999,-73.98669679999999,No,(n/a),No,No,(201) 313-2370,"64 Riverview Avenue, Cliffside Park, NJ 07010"
225,226,Hightstown High School,Public,12-Sep,25 Leshin Lane,Hightstown,8520,40.2608493,-74.53128579999999,No,(n/a),No,Yes,(609) 443-7738,"25 Leshin Lane, Hightstown, NJ 08520"
226,227,Absegami High School,Public,12-Sep,201 S Wrangleboro Road,Galloway,8205,39.4807236,-74.51611630000001,No,(n/a),No,Yes,(609) 652-1372,"201 S Wrangleboro Road, Galloway, NJ 08205"
227,228,North Arlington High School,Public,12-Sep,222 Ridge Road,North Arlington,7031,40.7890856,-74.1323458,No,(n/a),No,Yes,(201) 991-6800,"222 Ridge Road, North Arlington, NJ 07031"
228,229,Lower Cape May Regional High School,Public,12-Sep,687 Rt 9,Cape May,8204,38.9770839,-74.90399339999999,No,(n/a),No,Yes,(609) 884-3475,"687 Rt 9, Cape May, NJ 08204"
229,230,Arthur L. Johnson High School,Public,12-Sep,365 Westfield Avenue,Clark,7066,40.622651,-74.312659,No,(n/a),No,Yes,(732) 382-0910,"365 Westfield Avenue, Clark, NJ 07066"
230,231,Lyndhurst High School,Public,12-Sep,400 Weart Avenue,Lyndhurst,7071,40.809043,-74.1272075,No,(n/a),No,No,(201) 896-2100,"400 Weart Avenue, Lyndhurst, NJ 07071"
231,232,New Egypt High School,Public,12-Sep,117 Evergreen Road,New Egypt,8533,40.0802066,-74.529223,No,(n/a),No,Yes,(609) 758-6800,"117 Evergreen Road, New Egypt, NJ 08533"
232,233,Kearny High School,Public,12-Sep,336 Devon St,Kearny,7032,40.7618388,-74.1472093,No,(n/a),No,No,(201) 955-5050,"336 Devon St, Kearny, NJ 07032"
233,234,Warren County Vocational Technical School,Public,12-Sep,1500 Route 57,Washington,7882,40.7420608,-75.02410549999999,No,(n/a),No,Yes,(908) 689-0122,"1500 Route 57, Washington, NJ 07882"
234,235,Ridgefield Memorial High School,Public,12-Sep,555 Walnut St,Ridgefield,7657,40.8309951,-73.9998064,No,(n/a),No,No,(201) 945-4455,"555 Walnut St, Ridgefield, NJ 07657"
235,236,Brick Township High School,Public,12-Sep,346 Chambers Bridge Rd,Brick,8723,40.073183,-74.1531728,No,(n/a),No,No,(732) 785-3000,"346 Chambers Bridge Rd, Brick, NJ 08723"
236,237,Palmyra High School,Public,12-Jul,5th & Weart Boulevard,Palmyra,8065,36.8820451,-94.8783414,No,(n/a),No,Yes,(856) 786-9400,"5th & Weart Boulevard, Palmyra, NJ 08065"
237,238,Lodi High School,Public,12-Sep,99 Putnam Street,Lodi,7644,40.8866422,-74.0870138,No,(n/a),No,Yes,(973) 478-6100,"99 Putnam Street, Lodi, NJ 07644"
238,239,Belvidere High School,Public,12-Sep,809 Oxford Street,Belvidere,7823,40.8249316,-75.0666626,No,(n/a),No,Yes,(908) 475-4025,"809 Oxford Street, Belvidere, NJ 07823"
239,240,Central Regional High School,Public,12-Sep,509 Forest Hills Parkway,Bayville,8721,39.8894224,-74.2105845,No,(n/a),No,Yes,(732) 269-1100,"509 Forest Hills Parkway, Bayville, NJ 08721"
240,241,Carteret High School,Public,12-Sep,199 Washington Avenue,Carteret,7008,40.58031,-74.22737860000001,No,(n/a),No,No,(732) 541-8960,"199 Washington Avenue, Carteret, NJ 07008"
241,242,Rancocas Valley Regional High School,Public,12-Sep,520 Jacksonville Road,Mount Holly,8060,40.0025146,-74.78298749999999,No,(n/a),No,Yes,(609) 267-0830,"520 Jacksonville Road, Mount Holly, NJ 08060"
242,243,South Amboy Middle/High School,Public,12-Jun,200 Governor Harold G Hoffman,South Amboy,8879,40.4814528,-74.2741291,No,(n/a),No,Yes,(732) 316-7669,"200 Governor Harold G Hoffman, South Amboy, NJ 08879"
243,244,Highland Park High School,Public,12-Sep,102 North Fifth Avenue,Highland Park,8904,40.5025008,-74.42558509999999,No,(n/a),No,Yes,(732) 572-2400,"102 North Fifth Avenue, Highland Park, NJ 08904"
244,245,Middle Township High School,Public,12-Sep,300 East Atlantic Avenue,Cape May Court House,8210,39.0753845,-74.8193095,No,(n/a),No,Yes,(609) 465-1852,"300 East Atlantic Avenue, Cape May Court House, NJ 08210"
245,246,Gloucester City Junior Senior High School,Public,12-Jul,1300 Market Street,Gloucester City,8030,39.8851676,-75.1109651,No,(n/a),No,Yes,(856) 456-7000,"1300 Market Street, Gloucester City, NJ 08030"
246,247,Sussex County Technical School,Public,12-Sep,105 North Church Road,Sparta,7871,41.09744329999999,-74.6521228,No,(n/a),No,Yes,(973) 383-6700,"105 North Church Road, Sparta, NJ 07871"
247,248,Hoboken High School,Public,12-Sep,Ninth & Clinton Sts,Hoboken,7030,40.7606894,-73.97038529999999,No,(n/a),No,Yes,(201) 356-3701,"Ninth & Clinton Sts, Hoboken, NJ 07030"
248,249,Hopatcong High School,Public,12-Sep,2A Windsor Ave,Hopatcong,7843,40.9266352,-74.6708538,No,(n/a),No,No,(973) 398-8803,"2A Windsor Ave, Hopatcong, NJ 07843"
249,250,Pinelands Regional High School,Public,12-Oct,565 Nugentown Road,Little Egg Harbor,8087,39.6098794,-74.3596761,No,(n/a),No,No,(609) 296-3106,"565 Nugentown Road, Little Egg Harbor, NJ 08087"
250,251,Overbrook Senior High School,Public,12-Sep,1200 Turnersville Road,Pine Hill,8021,39.7778281,-74.9659929,No,(n/a),No,Yes,(856) 767-8000,"1200 Turnersville Road, Pine Hill, NJ 08021"
251,252,County Prep High School,Public,12-Sep,525 Montgomery Street,Jersey City,7306,40.7216797,-74.059479,No,(n/a),No,Yes,(201) 631-6302,"525 Montgomery Street, Jersey City, NJ 07306"
252,253,Dunellen High School,Public,12-Sep,411 First Street,Dunellen,8812,40.5922364,-74.4680411,No,(n/a),No,Yes,(732) 968-0885,"411 First Street, Dunellen, NJ 08812"
253,254,Oakcrest High School,Public,12-Sep,1824 Dr Dennis Foreman Drive,Mays Landing,8330,39.4547918,-74.67554369999999,No,(n/a),No,Yes,(609) 909-2600,"1824 Dr Dennis Foreman Drive, Mays Landing, NJ 08330"
254,255,West Orange High School,Public,12-Sep,51 Conforti Ave,West Orange,7052,40.8066775,-74.26020679999999,No,(n/a),No,No,(973) 669-5301,"51 Conforti Ave, West Orange, NJ 07052"
255,256,Butler High School,Public,12-Sep,38 Bartholdi Avenue,Butler,7405,40.9977954,-74.3396392,No,(n/a),No,Yes,(973) 492-2000,"38 Bartholdi Avenue, Butler, NJ 07405"
256,257,Franklin High School,Public,12-Sep,500 Elizabeth Avenue,Somerset,8873,40.5202296,-74.55237,No,(n/a),No,No,(732) 302-4200,"500 Elizabeth Avenue, Somerset, NJ 08873"
257,258,Memorial Senior High School,Public,12-Sep,375 River Dr,Elmwood Park,7407,40.9095873,-74.1295931,No,(n/a),No,No,(201) 796-8700,"375 River Dr, Elmwood Park, NJ 07407"
258,259,Maple Shade High School,Public,12-Jul,180 Frederick Ave,Maple Shade,8052,39.9477723,-75.006075,No,(n/a),No,Yes,(856) 779-2880,"180 Frederick Ave, Maple Shade, NJ 08052"
259,260,Egg Harbor Township High School,Public,12-Sep,24 High School Drive,Egg Harbor Township,8234,39.3947754,-74.6285146,No,(n/a),No,No,(609) 653-0100,"24 High School Drive, Egg Harbor Township, NJ 08234"
260,261,Toms River High School South,Public,12-Sep,55 Hyers Street,Toms River,8753,39.955879,-74.195262,No,(n/a),No,No,(732) 505-5738,"55 Hyers Street, Toms River, NJ 08753"
261,262,Paulsboro High School,Public,12-Sep,670 N Delaware St,Paulsboro,8066,39.8368692,-75.24480260000001,No,(n/a),No,Yes,(856) 423-2222,"670 N Delaware St, Paulsboro, NJ 08066"
262,263,Hamilton North - Nottingham,Public,12-Sep,1055 Klockner Road,Hamilton,8619,40.2297455,-74.7092898,No,(n/a),No,No,(609) 631-4161,"1055 Klockner Road, Hamilton, NJ 08619"
263,264,Deptford Township High School,Public,12-Sep,575 S Fox Run Rd,Deptford,8096,39.81183,-75.110807,No,(n/a),No,Yes,(856) 232-2713,"575 S Fox Run Rd, Deptford, NJ 08096"
264,265,Riverside High School,Public,12-Sep,112 E Washington Street,Riverside,8075,40.0340813,-74.9553087,No,(n/a),No,No,(856) 461-1255,"112 E Washington Street, Riverside, NJ 08075"
265,266,Middlesex County Vocational School Perth Amboy,Public,12-Sep,457 High Street,Perth Amboy,8861,40.5141188,-74.2628199,No,(n/a),No,Yes,(732) 376-6300,"457 High Street, Perth Amboy, NJ 08861"
266,267,Bayonne High School,Public,12-Sep,669 Avenue A,Bayonne,7002,40.6717314,-74.1215821,No,(n/a),No,No,(201) 858-5900,"669 Avenue A, Bayonne, NJ 07002"
267,268,Union High School,Public,12-Sep,2350 North Third Street,Union,7083,40.7035758,-74.2837697,No,(n/a),No,Yes,(908) 851-6500,"2350 North Third Street, Union, NJ 07083"
268,269,Ewing High School,Public,12-Sep,900 Parkway Ave,Ewing,8618,40.25495,-74.7906435,No,(n/a),No,Yes,(609) 538-9800,"900 Parkway Ave, Ewing, NJ 08618"
269,270,Clifton High School,Public,12-Sep,333 Colfax Avenue,Clifton,7013,40.8696445,-74.1633561,No,(n/a),No,No,(973) 470-2312,"333 Colfax Avenue, Clifton, NJ 07013"
270,271,Memorial High School,Public,12-Sep,5501 Park Ave,West New York,7093,40.7834587,-74.0126605,No,(n/a),No,Yes,(201) 553-4110,"5501 Park Ave, West New York, NJ 07093"
