,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
42,SEA BRIGHT BORO,40.430006,-74.417344,24,"15,219,250","634,135"
43,SEA GIRT BORO,40.430006,-74.417344,38,"60,454,500","1,590,908"
44,SHREWSBURY BORO,40.430006,-74.417344,37,"21,166,633","572,071"
45,SHREWSBURY TWP,40.430006,-74.417344,5,"748,000","149,600"
46,LAKE COMO BORO,40.744851,-74.03294,27,"10,620,000","393,333"
47,SPRING LAKE BORO,40.430006,-74.417344,82,"139,345,990","1,699,341"
48,SPRING LAKE HEIGHTS BOR,40.430006,-74.417344,74,"32,989,200","445,800"
49,TINTON FALLS BORO,40.500254,-74.4257,174,"59,172,088","340,069"
50,UNION BEACH BORO,40.500254,-74.4257,18,"3,731,450","207,303"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,53,"24,779,749","467,542"
52,WALL TWP,40.500254,-74.4257,251,"114,961,584","458,014"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,53,"19,754,543","372,727"
1,BOONTON TOWN,39.3643,-74.4229,76,"27,727,250","364,832"
2,BOONTON TWP,39.3643,-74.4229,14,"6,942,000","495,857"
3,BUTLER BORO,40.912798,-74.41516,82,"24,375,085","297,257"
4,CHATHAM BORO,40.912798,-74.41516,123,"99,180,687","806,347"
5,CHATHAM TWP,40.912798,-74.41516,152,"133,602,301","878,963"
6,CHESTER BORO,40.912798,-74.41516,4,"2,444,900","611,225"
7,CHESTER TWP,40.912798,-74.41516,81,"57,701,550","712,365"
8,DENVILLE TWP,40.656302,-74.30371,178,"77,600,051","435,955"
9,DOVER TOWN,40.656302,-74.30371,40,"9,597,250","239,931"
10,EAST HANOVER TWP,40.656302,-74.30371,76,"36,845,250","484,806"
11,FLORHAM PARK BORO,40.816737,-74.00082,92,"61,322,350","666,547"
12,HANOVER TWP,40.80495,-74.2047,132,"58,471,588","442,967"
13,HARDING TWP,40.80495,-74.2047,41,"57,249,324","1,396,325"
14,JEFFERSON TWP,40.745951,-74.15509,182,"56,443,914","310,131"
15,KINNELON BORO,40.744851,-74.03294,115,"70,584,230","613,776"
16,LINCOLN PARK BORO,40.744851,-74.03294,90,"27,845,349","309,393"
17,MADISON BORO,41.007389,-74.04247,154,"127,652,696","828,914"
18,MENDHAM BORO,41.007389,-74.04247,62,"40,753,625","657,317"
19,MENDHAM TWP,41.007389,-74.04247,63,"61,740,752","980,012"
20,MINE HILL TWP,41.007389,-74.04247,29,"7,206,300","248,493"
21,MONTVILLE TWP,41.007389,-74.04247,220,"123,035,566","559,253"
22,MORRIS TWP,41.007389,-74.04247,282,"155,709,724","552,162"
23,MORRIS PLAINS BORO,41.007389,-74.04247,79,"33,252,550","420,918"
24,MORRISTOWN TOWN,41.007389,-74.04247,162,"66,556,443","410,842"
25,MOUNTAIN LAKES BORO,41.007389,-74.04247,71,"61,659,999","868,451"
26,MOUNT ARLINGTON BORO,41.007389,-74.04247,57,"18,403,908","322,876"
27,MOUNT OLIVE TWP,41.007389,-74.04247,168,"59,322,850","353,112"
28,NETCONG BORO,40.389428,-74.54329,13,"2,776,500","213,577"
29,PARSIPPANY TR HLS TWP,40.51057,-74.72472,416,"158,303,018","380,536"
30,LONG HILL TWP,41.007389,-74.04247,101,"53,259,427","527,321"
31,PEQUANNOCK TWP,40.51057,-74.72472,133,"52,207,542","392,538"
32,RANDOLPH TWP,40.565493,-74.938931,246,"134,787,399","547,916"
33,RIVERDALE BORO,40.565493,-74.938931,107,"30,857,143","288,385"
34,ROCKAWAY BORO,40.565493,-74.938931,51,"15,665,080","307,158"
35,ROCKAWAY TWP,40.565493,-74.938931,241,"81,785,139","339,357"
36,ROXBURY TWP,40.563654,-74.949409,201,"64,132,550","319,067"
37,VICTORY GARDENS BORO,40.500254,-74.4257,4,"576,500","144,125"
38,WASHINGTON TWP,40.500254,-74.4257,154,"70,472,951","457,617"
39,WHARTON BORO,40.500254,-74.4257,9,"2,156,400","239,600"
1,BARNEGAT TWP,39.3643,-74.4229,185,"42,588,898","230,210"
2,BARNEGAT LIGHT BORO,39.3643,-74.4229,28,"21,112,750","754,027"
3,BAY HEAD BORO,39.3643,-74.4229,17,"22,798,000","1,341,059"
4,BEACH HAVEN BORO,39.3643,-74.4229,55,"38,024,425","691,353"
5,BEACHWOOD BORO,39.3643,-74.4229,65,"14,681,370","225,867"
6,BERKELEY TWP,39.3643,-74.4229,636,"109,240,386","171,762"
7,BRICK TWP,39.3643,-74.4229,616,"162,144,288","263,221"
8,TOMS RIVER TWP,40.500254,-74.4257,319,"87,683,447","274,870"
9,EAGLESWOOD TWP,40.656302,-74.30371,7,"1,787,500","255,357"
10,HARVEY CEDARS BORO,40.80495,-74.2047,26,"24,876,000","956,769"
11,ISLAND HEIGHTS BORO,40.745951,-74.15509,16,"6,320,600","395,038"
12,JACKSON TWP,40.745951,-74.15509,467,"149,142,717","319,363"
13,LACEY TWP,40.744851,-74.03294,215,"56,948,802","264,878"
14,LAKEHURST BORO,40.744851,-74.03294,3,"512,000","170,667"
15,LAKEWOOD TWP,40.744851,-74.03294,703,"168,619,111","239,856"
16,LAVALLETTE BORO,40.744851,-74.03294,56,"37,399,035","667,840"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,148,"31,614,826","213,614"
18,LONG BEACH TWP,41.007389,-74.04247,155,"171,919,527","1,109,158"
19,MANCHESTER TWP,41.007389,-74.04247,498,"83,803,681","168,280"
20,MANTOLOKING BORO,41.007389,-74.04247,4,"13,600,000","3,400,000"
21,OCEAN TWP,40.51057,-74.72472,94,"27,529,195","292,864"
22,OCEAN GATE BORO,40.51057,-74.72472,11,"2,193,500","199,409"
23,PINE BEACH BORO,40.51057,-74.72472,18,"5,730,500","318,361"
24,PLUMSTED TWP,40.583035,-74.96224,46,"15,029,300","326,724"
25,POINT PLEASANT BORO,40.583035,-74.96224,195,"76,091,750","390,214"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,40,"23,076,150","576,904"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,28,"6,034,950","215,534"
28,SEASIDE PARK BORO,40.430006,-74.417344,35,"17,941,075","512,602"
29,SHIP BOTTOM BORO,40.430006,-74.417344,38,"19,015,950","500,420"
30,SOUTH TOMS RIVER BORO,40.430006,-74.417344,15,"2,360,775","157,385"
31,STAFFORD TWP,40.39159,-74.39329,108,"27,703,500","256,514"
32,SURF CITY BORO,40.500254,-74.4257,45,"31,937,500","709,722"
33,TUCKERTON BORO,40.500254,-74.4257,11,"2,122,500","192,955"
1,BLOOMINGDALE BORO,39.3643,-74.4229,62,"18,062,350","291,328"
2,CLIFTON CITY,40.912798,-74.41516,470,"144,282,066","306,983"
3,HALEDON BORO,40.80495,-74.2047,19,"4,410,900","232,153"
4,HAWTHORNE BORO,40.745951,-74.15509,135,"45,163,755","334,546"
5,LITTLE FALLS TWP,41.007389,-74.04247,80,"26,189,833","327,373"
6,NORTH HALEDON BORO,40.51057,-74.72472,72,"32,407,077","450,098"
7,PASSAIC CITY,40.51057,-74.72472,128,"31,830,566","248,676"
8,PATERSON CITY,40.51057,-74.72472,165,"34,845,435","211,184"
9,POMPTON LAKES BORO,40.583035,-74.96224,120,"32,801,933","273,349"
10,PROSPECT PARK BORO,40.583035,-74.96224,18,"3,911,800","217,322"
11,RINGWOOD BORO,40.565493,-74.938931,99,"35,046,232","354,002"
12,TOTOWA BORO,40.500254,-74.4257,83,"30,375,900","365,975"
13,WANAQUE BORO,40.500254,-74.4257,110,"32,788,600","298,078"
14,WAYNE TWP,40.500254,-74.4257,479,"204,915,760","427,799"
15,WEST MILFORD TWP,40.500254,-74.4257,251,"63,679,640","253,704"
16,WOODLAND PARK BORO,40.500254,-74.4257,101,"36,251,775","358,928"
1,ALLOWAY TOWNSHIP,39.4285,-74.4957,21,"4,616,850","219,850"
2,CARNEYS POINT TOWNSHIP,40.912798,-74.41516,25,"3,657,300","146,292"
3,ELMER BORO,40.830733,-73.97334,7,"1,212,200","173,171"
4,ELSINBORO TWP,40.830733,-73.97334,3,"505,500","168,500"
5,LOWER ALLOWAY CREEK TWP,41.007389,-74.04247,12,"2,247,250","187,271"
6,MANNINGTON TWP,41.007389,-74.04247,9,"1,796,000","199,556"
7,OLDMANS TWP,40.51057,-74.72472,6,"1,162,200","193,700"
8,PENNS GROVE BORO,40.51057,-74.72472,6,"665,500","110,917"
9,PENNSVILLE TWP,40.51057,-74.72472,54,"8,197,700","151,809"
10,PILESGROVE TWP,40.51057,-74.72472,19,"5,379,500","283,132"
11,PITTSGROVE TWP,40.51057,-74.72472,26,"5,336,950","205,267"
12,QUINTON TWP,40.583035,-74.96224,18,"3,206,000","178,111"
13,SALEM CITY,40.563654,-74.949409,4,"408,500","102,125"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,20,"5,004,900","250,245"
15,WOODSTOWN BORO,40.500254,-74.4257,24,"5,265,574","219,399"
1,BEDMINSTER TWP,39.3643,-74.4229,79,"30,212,849","382,441"
2,BERNARDS TWP,39.3643,-74.4229,145,"90,355,005","623,138"
3,BERNARDSVILLE BORO,39.3643,-74.4229,16,"10,074,000","629,625"
4,BOUND BROOK BORO,39.3643,-74.4229,19,"5,151,500","271,132"
5,BRANCHBURG TWP,39.3643,-74.4229,54,"21,573,875","399,516"
6,BRIDGEWATER TWP,39.3643,-74.4229,168,"76,217,541","453,676"
7,FAR HILLS BORO,40.816737,-74.00082,5,"5,180,000","1,036,000"
8,FRANKLIN TWP,40.849879,-73.97501,217,"65,467,562","301,694"
9,GREEN BROOK TWP,40.80495,-74.2047,65,"34,654,983","533,154"
10,HILLSBOROUGH TWP,40.745951,-74.15509,148,"56,756,356","383,489"
11,MANVILLE BORO,41.007389,-74.04247,74,"15,638,436","211,330"
12,MILLSTONE BORO,41.007389,-74.04247,2,"566,000","283,000"
13,MONTGOMERY TWP,41.007389,-74.04247,331,"190,906,727","576,757"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,95,"20,001,275","210,540"
15,PEAPACK GLADSTONE BORO,40.51057,-74.72472,5,"2,501,500","500,300"
16,RARITAN BORO,40.565493,-74.938931,50,"16,279,237","325,585"
17,ROCKY HILL BORO,40.565493,-74.938931,9,"3,770,677","418,964"
18,SOMERVILLE BORO,40.430006,-74.417344,57,"15,504,842","272,015"
19,SO BOUND BROOK BORO,40.430006,-74.417344,28,"6,400,900","228,604"
20,WARREN TWP,40.500254,-74.4257,52,"44,119,500","848,452"
21,WATCHUNG BORO,40.500254,-74.4257,24,"17,689,000","737,042"
1,ANDOVER BORO,39.4285,-74.4957,4,"651,500","162,875"
2,ANDOVER TWP,39.4285,-74.4957,36,"10,120,200","281,117"
3,BRANCHVILLE BORO,39.3643,-74.4229,5,"1,459,500","291,900"
4,BYRAM TWP,40.912798,-74.41516,62,"18,102,641","291,978"
5,FRANKFORD TWP,40.849879,-73.97501,34,"10,766,500","316,662"
6,FRANKLIN BORO,40.849879,-73.97501,7,"1,424,000","203,429"
7,FREDON TWP,40.849879,-73.97501,20,"6,462,700","323,135"
8,GREEN TWP,40.80495,-74.2047,29,"10,827,661","373,368"
9,HAMBURG BORO,40.80495,-74.2047,10,"1,662,500","166,250"
10,HAMPTON TWP,40.80495,-74.2047,8,"2,116,500","264,563"
11,HARDYSTON TWP,40.80495,-74.2047,49,"11,891,350","242,681"
12,HOPATCONG BORO,40.744851,-74.03294,108,"29,794,584","275,876"
13,LAFAYETTE TWP,40.744851,-74.03294,17,"5,736,000","337,412"
14,MONTAGUE TWP,41.007389,-74.04247,27,"4,262,650","157,876"
15,NEWTON TOWN,40.51057,-74.72472,18,"3,800,400","211,133"
16,OGDENSBURG BORO,40.51057,-74.72472,6,"1,160,225","193,371"
17,SANDYSTON TWP,40.563654,-74.949409,17,"3,796,400","223,318"
18,SPARTA TWP,40.430006,-74.417344,192,"77,812,460","405,273"
19,STANHOPE BORO,40.39159,-74.39329,28,"6,209,000","221,750"
20,STILLWATER TWP,40.39159,-74.39329,9,"2,465,000","273,889"
21,SUSSEX BORO,40.500254,-74.4257,9,"1,441,000","160,111"
22,VERNON TWP,40.500254,-74.4257,190,"36,437,920","191,779"
23,WALPACK TWP,40.500254,-74.4257,0,0,0
24,WANTAGE TWP,40.500254,-74.4257,20,"4,593,400","229,670"
1,BERKELEY HEIGHTS TWP,39.3643,-74.4229,158,"92,419,464","584,933"
2,CLARK TWP,40.912798,-74.41516,123,"49,912,604","405,794"
3,CRANFORD TWP,40.879699,-74.14263,199,"85,300,120","428,644"
4,ELIZABETH CITY,40.830733,-73.97334,276,"60,328,645","218,582"
5,FANWOOD BORO,40.816737,-74.00082,84,"34,889,300","415,349"
6,GARWOOD BORO,40.879858,-74.10807,34,"11,854,240","348,654"
7,HILLSIDE TWP,40.745951,-74.15509,92,"19,955,920","216,912"
8,KENILWORTH BORO,40.744851,-74.03294,59,"18,534,670","314,147"
9,LINDEN CITY,41.007389,-74.04247,169,"39,892,463","236,050"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,71,"41,317,737","581,940"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,121,"68,180,725","563,477"
12,PLAINFIELD CITY,40.583035,-74.96224,92,"23,603,159","256,556"
13,RAHWAY CITY,40.565493,-74.938931,112,"26,689,180","238,296"
14,ROSELLE BORO,40.563654,-74.949409,60,"9,587,629","159,794"
15,ROSELLE PARK BORO,40.563654,-74.949409,62,"15,868,100","255,937"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,238,"112,812,522","474,002"
17,SPRINGFIELD TWP,40.39159,-74.39329,133,"47,462,400","356,860"
18,SUMMIT CITY,40.500254,-74.4257,212,"191,091,317","901,374"
19,UNION TWP,40.500254,-74.4257,314,"86,297,289","274,832"
20,WESTFIELD TOWN,40.500254,-74.4257,356,"260,038,301","730,445"
21,WINFIELD TWP,40.500254,-74.4257,0,0,0
1,ALLAMUCHY TWP,39.4285,-74.4957,90,"21,025,699","233,619"
2,ALPHA BORO,39.4285,-74.4957,10,"1,640,900","164,090"
3,BELVIDERE TOWN,39.3643,-74.4229,19,"3,133,900","164,942"
4,BLAIRSTOWN TWP,39.3643,-74.4229,43,"13,202,511","307,035"
5,FRANKLIN TWP,40.849879,-73.97501,27,"8,525,153","315,746"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,12,"3,906,500","325,542"
7,GREENWICH TWP,40.80495,-74.2047,44,"15,251,099","346,616"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,57,"15,277,450","268,025"
9,HARDWICK TWP,40.80495,-74.2047,13,"4,218,900","324,531"
10,HARMONY TWP,40.80495,-74.2047,16,"4,002,773","250,173"
11,HOPE TWP,40.745951,-74.15509,12,"3,518,500","293,208"
12,INDEPENDENCE TWP,40.745951,-74.15509,19,"5,298,500","278,868"
13,KNOWLTON TWP,40.744851,-74.03294,13,"3,267,400","251,338"
14,LIBERTY TWP,40.744851,-74.03294,18,"4,392,000","244,000"
15,LOPATCONG TWP,41.007389,-74.04247,60,"12,696,700","211,612"
16,MANSFIELD TWP,41.007389,-74.04247,9,"2,390,000","265,556"
17,OXFORD TWP,40.51057,-74.72472,15,"2,215,490","147,699"
19,PHILLIPSBURG TOWN,40.51057,-74.72472,23,"3,100,549","134,806"
20,POHATCONG TWP,40.583035,-74.96224,22,"3,850,200","175,009"
21,WASHINGTON BORO,40.500254,-74.4257,41,"7,288,430","177,767"
22,WASHINGTON TWP,40.500254,-74.4257,45,"13,046,150","289,914"
23,WHITE TWP,40.500254,-74.4257,32,"7,241,400","226,294"
